Geometry,Freq (Hz),Range,Time Slot (s),Channel,Channel Capacity,BER,
D,0.8,6,0.2,Rx3Tx0,1.32999,0.470975,
D,0.8,6,0.2,Rx3Tx1,1.51338,0.492881,
D,0.8,6,0.2,Rx4Tx0,1.55018,0.480832,
D,0.8,6,0.2,Rx4Tx1,1.40323,0.474261,
D,0.8,6,0.3,Rx0Tx0,0.845398,0.330159,
D,0.8,6,0.3,Rx0Tx1,0.74164,0.34127,
D,0.8,6,0.3,Rx1Tx0,0.897484,0.349206,
D,0.8,6,0.3,Rx1Tx1,0.384025,0.326984,
D,0.8,6,0.3,Rx2Tx0,1.05448,0.331746,
D,0.8,6,0.3,Rx2Tx1,0.58718,0.314286,
D,0.8,6,0.3,Rx3Tx0,1.05448,0.346032,
D,0.8,6,0.3,Rx3Tx1,0.897484,0.353968,
D,0.8,6,0.3,Rx4Tx0,0.74164,0.320635,
D,0.8,6,0.3,Rx4Tx1,0.58718,0.325397,
D,0.8,6,0.4,Rx0Tx0,0.581383,0.218029,
D,0.8,6,0.4,Rx0Tx1,0.446866,0.199161,
D,0.8,6,0.4,Rx1Tx0,0.785618,0.205451,
D,0.8,6,0.4,Rx1Tx1,0.513935,0.18239,
D,0.8,6,0.4,Rx2Tx0,0.854234,0.21174,
D,0.8,6,0.4,Rx2Tx1,0.785618,0.197065,
D,0.8,6,0.4,Rx3Tx0,0.717255,0.213836,
D,0.8,6,0.4,Rx3Tx1,0.380231,0.178197,
D,0.8,6,0.4,Rx4Tx0,0.513935,0.218029,
D,0.8,6,0.4,Rx4Tx1,0.380231,0.192872,
D,0.8,6,0.5,Rx0Tx0,0.394247,0.140625,
D,0.8,6,0.5,Rx0Tx1,0.312044,0.138021,
D,0.8,6,0.5,Rx1Tx0,0.394247,0.127604,
D,0.8,6,0.5,Rx1Tx1,0.312044,0.117188,
D,0.8,6,0.5,Rx2Tx0,0.394247,0.125,
D,0.8,6,0.5,Rx2Tx1,0.230791,0.117188,
D,0.8,6,0.5,Rx3Tx0,0.394247,0.158854,
D,0.8,6,0.5,Rx3Tx1,0.312044,0.15625,
D,0.8,6,0.5,Rx4Tx0,0.477206,0.130208,
D,0.8,6,0.5,Rx4Tx1,0.230791,0.117188,
D,0.8,6,0.6,Rx0Tx0,0.18143,0.0993789,
D,0.8,6,0.6,Rx0Tx1,0.474103,0.108696,
D,0.8,6,0.6,Rx1Tx0,0.0876096,0.0745342,
D,0.8,6,0.6,Rx1Tx1,0.277596,0.0776398,
D,0.8,6,0.6,Rx2Tx0,1.4427e-11,0.0714286,
D,0.8,6,0.6,Rx2Tx1,0.375283,0.0900621,
D,0.8,6,0.6,Rx3Tx0,0.277596,0.0838509,
D,0.8,6,0.6,Rx3Tx1,0.474103,0.0869565,
D,0.8,6,0.6,Rx4Tx0,0.18143,0.0962733,
D,0.8,6,0.6,Rx4Tx1,0.18143,0.0869565,
D,0.8,6,0.7,Rx0Tx0,0.789328,0.104693,
D,0.8,6,0.7,Rx0Tx1,0.555043,0.0866426,
D,0.8,6,0.7,Rx1Tx0,0.671749,0.0866426,
D,0.8,6,0.7,Rx1Tx1,0.555043,0.0722022,
D,0.8,6,0.7,Rx2Tx0,0.789328,0.104693,
D,0.8,6,0.7,Rx2Tx1,0.439386,0.0866426,
D,0.8,6,0.7,Rx3Tx0,0.907652,0.108303,
D,0.8,6,0.7,Rx3Tx1,0.439386,0.0866426,
D,0.8,6,0.7,Rx4Tx0,0.907652,0.0974729,
D,0.8,6,0.7,Rx4Tx1,0.671749,0.0938628,
D,0.8,6,0.8,Rx0Tx0,0.371255,0.0737705,
D,0.8,6,0.8,Rx0Tx1,0.242709,0.0696721,
D,0.8,6,0.8,Rx1Tx0,0.633861,0.0696721,
D,0.8,6,0.8,Rx1Tx1,0.117256,0.0491803,
D,0.8,6,0.8,Rx2Tx0,0.633861,0.0696721,
D,0.8,6,0.8,Rx2Tx1,0.242709,0.057377,
D,0.8,6,0.8,Rx3Tx0,0.501811,0.0655738,
D,0.8,6,0.8,Rx3Tx1,0.242709,0.057377,
D,0.8,6,0.8,Rx4Tx0,0.633861,0.0614754,
D,0.8,6,0.8,Rx4Tx1,0.117256,0.045082,
D,0.8,6,0.9,Rx0Tx0,0.867225,0.0599078,
D,0.8,6,0.9,Rx0Tx1,0.716626,0.0552995,
D,0.8,6,0.9,Rx1Tx0,0.419787,0.0368664,
D,0.8,6,0.9,Rx1Tx1,0.274467,0.0368664,
D,0.8,6,0.9,Rx2Tx0,0.419787,0.0368664,
D,0.8,6,0.9,Rx2Tx1,0.274467,0.0368664,
D,0.8,6,0.9,Rx3Tx0,0.419787,0.0460829,
D,0.8,6,0.9,Rx3Tx1,0.274467,0.0368664,
D,0.8,6,0.9,Rx4Tx0,0.419787,0.0506912,
D,0.8,6,0.9,Rx4Tx1,0.132625,0.0368664,
D,0.8,6,1,Rx0Tx0,0.147584,0.0357143,
D,0.8,6,1,Rx0Tx1,0.305372,0.0459184,
D,0.8,6,1,Rx1Tx0,0.147584,0.0459184,
D,0.8,6,1,Rx1Tx1,0.305372,0.0561224,
D,0.8,6,1,Rx2Tx0,0.147584,0.0204082,
D,0.8,6,1,Rx2Tx1,0.467012,0.0408163,
D,0.8,6,1,Rx3Tx0,0.467012,0.0408163,
D,0.8,6,1,Rx3Tx1,0.147584,0.0204082,
D,0.8,6,1,Rx4Tx0,0.305372,0.0357143,
D,0.8,6,1,Rx4Tx1,0.305372,0.0357143,
D,0.9,1,0.1,Rx0Tx0,0.389083,0.209234,
D,0.9,1,0.1,Rx0Tx1,0.519637,0.220923,
D,0.9,1,0.1,Rx1Tx0,0.576048,0.210403,
D,0.9,1,0.1,Rx1Tx1,0.65163,0.221508,
D,0.9,1,0.1,Rx2Tx0,0.278673,0.205143,
D,0.9,1,0.1,Rx2Tx1,0.370573,0.217417,
D,0.9,1,0.1,Rx3Tx0,0.74663,0.216248,
D,0.9,1,0.1,Rx3Tx1,0.708564,0.218001,
D,0.9,1,0.1,Rx4Tx0,0.296959,0.206897,
D,0.9,1,0.1,Rx4Tx1,0.278673,0.213326,
D,0.9,1,0.2,Rx0Tx0,1.58158,0.46179,
D,0.9,1,0.2,Rx0Tx1,1.32543,0.449782,
D,0.9,1,0.2,Rx1Tx0,2.43415,0.423581,
D,0.9,1,0.2,Rx1Tx1,2.02455,0.406114,
D,0.9,1,0.2,Rx2Tx0,1.17996,0.466157,
D,0.9,1,0.2,Rx2Tx1,1.17996,0.469432,
D,0.9,1,0.2,Rx3Tx0,2.21035,0.401747,
D,0.9,1,0.2,Rx3Tx1,1.9134,0.387555,
D,0.9,1,0.2,Rx4Tx0,1.54487,0.463974,
D,0.9,1,0.2,Rx4Tx1,1.54487,0.471616,
D,0.9,1,0.3,Rx0Tx0,0.84963,0.330144,
D,0.9,1,0.3,Rx0Tx1,0.487573,0.322169,
D,0.9,1,0.3,Rx1Tx0,1.05975,0.245614,
D,0.9,1,0.3,Rx1Tx1,0.84963,0.247209,
D,0.9,1,0.3,Rx2Tx0,1.00704,0.328549,
D,0.9,1,0.3,Rx2Tx1,0.590122,0.322169,
D,0.9,1,0.3,Rx3Tx0,1.05975,0.277512,
D,0.9,1,0.3,Rx3Tx1,0.79742,0.271132,
D,0.9,1,0.3,Rx4Tx0,0.79742,0.333333,
D,0.9,1,0.3,Rx4Tx1,0.487573,0.328549,
D,0.9,1,0.4,Rx0Tx0,0.379397,0.192469,
D,0.9,1,0.4,Rx0Tx1,0.379397,0.182008,
D,0.9,1,0.4,Rx1Tx0,0.512809,0.146444,
D,0.9,1,0.4,Rx1Tx1,0.58011,0.144351,
D,0.9,1,0.4,Rx2Tx0,0.58011,0.198745,
D,0.9,1,0.4,Rx2Tx1,0.379397,0.186192,
D,0.9,1,0.4,Rx3Tx0,0.379397,0.148536,
D,0.9,1,0.4,Rx3Tx1,0.512809,0.156904,
D,0.9,1,0.4,Rx4Tx0,0.445887,0.188285,
D,0.9,1,0.4,Rx4Tx1,0.379397,0.186192,
D,0.9,1,0.5,Rx0Tx0,0.560795,0.145833,
D,0.9,1,0.5,Rx0Tx1,0.477206,0.138021,
D,0.9,1,0.5,Rx1Tx0,0.477206,0.111979,
D,0.9,1,0.5,Rx1Tx1,0.560795,0.114583,
D,0.9,1,0.5,Rx2Tx0,0.394247,0.153646,
D,0.9,1,0.5,Rx2Tx1,0.72952,0.161458,
D,0.9,1,0.5,Rx3Tx0,0.560795,0.101562,
D,0.9,1,0.5,Rx3Tx1,0.814536,0.117188,
D,0.9,1,0.5,Rx4Tx0,0.560795,0.145833,
D,0.9,1,0.5,Rx4Tx1,0.477206,0.145833,
D,0.9,1,0.6,Rx0Tx0,0.375283,0.118012,
D,0.9,1,0.6,Rx0Tx1,0.277596,0.0962733,
D,0.9,1,0.6,Rx1Tx0,0.375283,0.0869565,
D,0.9,1,0.6,Rx1Tx1,0.277596,0.0745342,
D,0.9,1,0.6,Rx2Tx0,0.277596,0.108696,
D,0.9,1,0.6,Rx2Tx1,0.277596,0.108696,
D,0.9,1,0.6,Rx3Tx0,0.573825,0.0838509,
D,0.9,1,0.6,Rx3Tx1,0.375283,0.0807453,
D,0.9,1,0.6,Rx4Tx0,0.375283,0.10559,
D,0.9,1,0.6,Rx4Tx1,0.375283,0.0993789,
D,0.9,1,0.7,Rx0Tx0,1.4427e-11,0.0541516,
D,0.9,1,0.7,Rx0Tx1,0.102626,0.0722022,
D,0.9,1,0.7,Rx1Tx0,0.212473,0.0505415,
D,0.9,1,0.7,Rx1Tx1,0.102626,0.0613718,
D,0.9,1,0.7,Rx2Tx0,0.102626,0.0794224,
D,0.9,1,0.7,Rx2Tx1,0.212473,0.0938628,
D,0.9,1,0.7,Rx3Tx0,0.212473,0.0433213,
D,0.9,1,0.7,Rx3Tx1,0.325044,0.0577617,
D,0.9,1,0.7,Rx4Tx0,1.4427e-11,0.0577617,
D,0.9,1,0.7,Rx4Tx1,0.102626,0.0685921,
D,0.9,1,0.8,Rx0Tx0,0.117763,0.0658436,
D,0.9,1,0.8,Rx0Tx1,0.372856,0.0781893,
D,0.9,1,0.8,Rx1Tx0,0.243756,0.0534979,
D,0.9,1,0.8,Rx1Tx1,0.243756,0.0493827,
D,0.9,1,0.8,Rx2Tx0,0.117763,0.0781893,
D,0.9,1,0.8,Rx2Tx1,1.4427e-11,0.0658436,
D,0.9,1,0.8,Rx3Tx0,0.243756,0.0493827,
D,0.9,1,0.8,Rx3Tx1,0.243756,0.0411523,
D,0.9,1,0.8,Rx4Tx0,0.117763,0.0699588,
D,0.9,1,0.8,Rx4Tx1,0.243756,0.0699588,
D,0.9,1,0.9,Rx0Tx0,0.564643,0.0688073,
D,0.9,1,0.9,Rx0Tx1,0.564643,0.059633,
D,0.9,1,0.9,Rx1Tx0,0.41777,0.0504587,
D,0.9,1,0.9,Rx1Tx1,0.564643,0.0550459,
D,0.9,1,0.9,Rx2Tx0,0.273147,0.059633,
D,0.9,1,0.9,Rx2Tx1,0.273147,0.0642202,
D,0.9,1,0.9,Rx3Tx0,0.273147,0.0550459,
D,0.9,1,0.9,Rx3Tx1,0.41777,0.0642202,
D,0.9,1,0.9,Rx4Tx0,0.41777,0.0825688,
D,0.9,1,0.9,Rx4Tx1,0.273147,0.0688073,
D,0.9,1,1,Rx0Tx0,1.4427e-11,0.0561224,
D,0.9,1,1,Rx0Tx1,0.147584,0.0561224,
D,0.9,1,1,Rx1Tx0,0.147584,0.0408163,
D,0.9,1,1,Rx1Tx1,0.147584,0.0357143,
D,0.9,1,1,Rx2Tx0,1.4427e-11,0.0510204,
D,0.9,1,1,Rx2Tx1,0.147584,0.0510204,
D,0.9,1,1,Rx3Tx0,0.147584,0.0306122,
D,0.9,1,1,Rx3Tx1,0.305372,0.0357143,
D,0.9,1,1,Rx4Tx0,1.4427e-11,0.0612245,
D,0.9,1,1,Rx4Tx1,0.147584,0.0612245,
D,0.9,2,0.1,Rx0Tx0,0.355149,0.212139,
D,0.9,2,0.1,Rx0Tx1,0.467493,0.223925,
D,0.9,2,0.1,Rx1Tx0,0.373777,0.215085,
D,0.9,2,0.1,Rx1Tx1,0.281084,0.216853,
D,0.9,2,0.1,Rx2Tx0,0.336563,0.216264,
D,0.9,2,0.1,Rx2Tx1,0.392446,0.223335,
D,0.9,2,0.1,Rx3Tx0,0.299528,0.216264,
D,0.9,2,0.1,Rx3Tx1,0.318022,0.220389,
D,0.9,2,0.1,Rx4Tx0,0.411154,0.216853,
D,0.9,2,0.1,Rx4Tx1,0.336563,0.2198,
D,0.9,2,0.2,Rx0Tx0,1.22184,0.473684,
D,0.9,2,0.2,Rx0Tx1,1.25835,0.469298,
D,0.9,2,0.2,Rx1Tx0,1.66267,0.484649,
D,0.9,2,0.2,Rx1Tx1,1.14895,0.446272,
D,0.9,2,0.2,Rx2Tx0,1.36815,0.464912,
D,0.9,2,0.2,Rx2Tx1,1.47832,0.455044,
D,0.9,2,0.2,Rx3Tx0,1.62573,0.485746,
D,0.9,2,0.2,Rx3Tx1,1.36815,0.45943,
D,0.9,2,0.2,Rx4Tx0,1.25835,0.470395,
D,0.9,2,0.2,Rx4Tx1,1.07625,0.45614,
D,0.9,2,0.3,Rx0Tx0,1.10887,0.327504,
D,0.9,2,0.3,Rx0Tx1,1.26741,0.337043,
D,0.9,2,0.3,Rx1Tx0,0.951275,0.317965,
D,0.9,2,0.3,Rx1Tx1,1.05623,0.325914,
D,0.9,2,0.3,Rx2Tx0,0.742874,0.316375,
D,0.9,2,0.3,Rx2Tx1,0.846804,0.321145,
D,0.9,2,0.3,Rx3Tx0,1.05623,0.317965,
D,0.9,2,0.3,Rx3Tx1,1.10887,0.317965,
D,0.9,2,0.3,Rx4Tx0,0.794767,0.333863,
D,0.9,2,0.3,Rx4Tx1,0.794767,0.337043,
D,0.9,2,0.4,Rx0Tx0,0.582661,0.17437,
D,0.9,2,0.4,Rx0Tx1,0.718832,0.189076,
D,0.9,2,0.4,Rx1Tx0,0.582661,0.193277,
D,0.9,2,0.4,Rx1Tx1,0.787345,0.214286,
D,0.9,2,0.4,Rx2Tx0,0.515065,0.214286,
D,0.9,2,0.4,Rx2Tx1,0.515065,0.220588,
D,0.9,2,0.4,Rx3Tx0,0.515065,0.203782,
D,0.9,2,0.4,Rx3Tx1,0.582661,0.220588,
D,0.9,2,0.4,Rx4Tx0,0.314793,0.184874,
D,0.9,2,0.4,Rx4Tx1,0.447849,0.210084,
D,0.9,2,0.5,Rx0Tx0,0.477206,0.151042,
D,0.9,2,0.5,Rx0Tx1,0.312044,0.153646,
D,0.9,2,0.5,Rx1Tx0,0.230791,0.122396,
D,0.9,2,0.5,Rx1Tx1,0.150814,0.122396,
D,0.9,2,0.5,Rx2Tx0,0.560795,0.145833,
D,0.9,2,0.5,Rx2Tx1,0.312044,0.143229,
D,0.9,2,0.5,Rx3Tx0,0.312044,0.130208,
D,0.9,2,0.5,Rx3Tx1,0.230791,0.125,
D,0.9,2,0.5,Rx4Tx0,0.477206,0.125,
D,0.9,2,0.5,Rx4Tx1,0.0728027,0.109375,
D,0.9,2,0.6,Rx0Tx0,0.180841,0.105263,
D,0.9,2,0.6,Rx0Tx1,0.180841,0.102167,
D,0.9,2,0.6,Rx1Tx0,0.180841,0.0959752,
D,0.9,2,0.6,Rx1Tx1,0.276695,0.0959752,
D,0.9,2,0.6,Rx2Tx0,0.374066,0.108359,
D,0.9,2,0.6,Rx2Tx1,0.276695,0.0928793,
D,0.9,2,0.6,Rx3Tx0,0.571965,0.130031,
D,0.9,2,0.6,Rx3Tx1,0.0873245,0.0928793,
D,0.9,2,0.6,Rx4Tx0,0.276695,0.108359,
D,0.9,2,0.6,Rx4Tx1,0.180841,0.0928793,
D,0.9,2,0.7,Rx0Tx0,0.212473,0.0830325,
D,0.9,2,0.7,Rx0Tx1,0.212473,0.0830325,
D,0.9,2,0.7,Rx1Tx0,0.102626,0.101083,
D,0.9,2,0.7,Rx1Tx1,1.4427e-11,0.0938628,
D,0.9,2,0.7,Rx2Tx0,0.212473,0.0974729,
D,0.9,2,0.7,Rx2Tx1,1.4427e-11,0.0758123,
D,0.9,2,0.7,Rx3Tx0,0.102626,0.0722022,
D,0.9,2,0.7,Rx3Tx1,0.555043,0.104693,
D,0.9,2,0.7,Rx4Tx0,1.4427e-11,0.104693,
D,0.9,2,0.7,Rx4Tx1,0.102626,0.111913,
D,0.9,2,0.8,Rx0Tx0,0.242709,0.0737705,
D,0.9,2,0.8,Rx0Tx1,0.117256,0.0696721,
D,0.9,2,0.8,Rx1Tx0,0.117256,0.0491803,
D,0.9,2,0.8,Rx1Tx1,0.117256,0.0532787,
D,0.9,2,0.8,Rx2Tx0,0.242709,0.0655738,
D,0.9,2,0.8,Rx2Tx1,0.242709,0.0696721,
D,0.9,2,0.8,Rx3Tx0,0.371255,0.0737705,
D,0.9,2,0.8,Rx3Tx1,0.117256,0.0655738,
D,0.9,2,0.8,Rx4Tx0,0.242709,0.0696721,
D,0.9,2,0.8,Rx4Tx1,0.242709,0.0696721,
D,0.9,2,0.9,Rx0Tx0,0.274467,0.0506912,
D,0.9,2,0.9,Rx0Tx1,0.132625,0.0552995,
D,0.9,2,0.9,Rx1Tx0,0.132625,0.0414747,
D,0.9,2,0.9,Rx1Tx1,1.4427e-11,0.0460829,
D,0.9,2,0.9,Rx2Tx0,0.132625,0.0460829,
D,0.9,2,0.9,Rx2Tx1,0.132625,0.0599078,
D,0.9,2,0.9,Rx3Tx0,0.132625,0.0414747,
D,0.9,2,0.9,Rx3Tx1,0.132625,0.0552995,
D,0.9,2,0.9,Rx4Tx0,0.419787,0.0506912,
D,0.9,2,0.9,Rx4Tx1,1.4427e-11,0.0414747,
D,0.9,2,1,Rx0Tx0,0.147584,0.0612245,
D,0.9,2,1,Rx0Tx1,1.4427e-11,0.0459184,
D,0.9,2,1,Rx1Tx0,1.4427e-11,0.0408163,
D,0.9,2,1,Rx1Tx1,1.4427e-11,0.0357143,
D,0.9,2,1,Rx2Tx0,0.305372,0.0663265,
D,0.9,2,1,Rx2Tx1,1.4427e-11,0.0408163,
D,0.9,2,1,Rx3Tx0,0.467012,0.0714286,
D,0.9,2,1,Rx3Tx1,0.147584,0.0510204,
D,0.9,2,1,Rx4Tx0,0.305372,0.0714286,
D,0.9,2,1,Rx4Tx1,0.147584,0.0561224,
D,0.9,3,0.1,Rx0Tx0,0.296777,0.215537,
D,0.9,3,0.1,Rx0Tx1,0.315102,0.196846,
D,0.9,3,0.1,Rx1Tx0,0.224008,0.215537,
D,0.9,3,0.1,Rx1Tx1,0.205968,0.195093,
D,0.9,3,0.1,Rx2Tx0,0.278502,0.216706,
D,0.9,3,0.1,Rx2Tx1,0.296777,0.19743,
D,0.9,3,0.1,Rx3Tx0,0.296777,0.216121,
D,0.9,3,0.1,Rx3Tx1,0.296777,0.19743,
D,0.9,3,0.1,Rx4Tx0,0.388845,0.219626,
D,0.9,3,0.1,Rx4Tx1,0.370347,0.19743,
D,0.9,3,0.2,Rx0Tx0,1.5484,0.463895,
D,0.9,3,0.2,Rx0Tx1,1.32847,0.452954,
D,0.9,3,0.2,Rx1Tx0,1.65887,0.464989,
D,0.9,3,0.2,Rx1Tx1,1.36502,0.450766,
D,0.9,3,0.2,Rx2Tx0,1.25547,0.474836,
D,0.9,3,0.2,Rx2Tx1,1.14632,0.452954,
D,0.9,3,0.2,Rx3Tx0,1.40162,0.471554,
D,0.9,3,0.2,Rx3Tx1,1.51165,0.466083,
D,0.9,3,0.2,Rx4Tx0,1.58519,0.447484,
D,0.9,3,0.2,Rx4Tx1,1.62201,0.454048,
D,0.9,3,0.3,Rx0Tx0,0.744112,0.36465,
D,0.9,3,0.3,Rx0Tx1,1.11072,0.374204,
D,0.9,3,0.3,Rx1Tx0,0.589138,0.361465,
D,0.9,3,0.3,Rx1Tx1,0.900473,0.356688,
D,0.9,3,0.3,Rx2Tx0,0.692285,0.332803,
D,0.9,3,0.3,Rx2Tx1,1.00537,0.342357,
D,0.9,3,0.3,Rx3Tx0,0.744112,0.350318,
D,0.9,3,0.3,Rx3Tx1,0.796091,0.345541,
D,0.9,3,0.3,Rx4Tx0,0.848215,0.35828,
D,0.9,3,0.3,Rx4Tx1,1.16356,0.363057,
D,0.9,3,0.4,Rx0Tx0,0.649168,0.209644,
D,0.9,3,0.4,Rx0Tx1,0.314102,0.192872,
D,0.9,3,0.4,Rx1Tx0,0.581383,0.197065,
D,0.9,3,0.4,Rx1Tx1,0.380231,0.180294,
D,0.9,3,0.4,Rx2Tx0,0.854234,0.188679,
D,0.9,3,0.4,Rx2Tx1,0.513935,0.176101,
D,0.9,3,0.4,Rx3Tx0,0.380231,0.188679,
D,0.9,3,0.4,Rx3Tx1,0.314102,0.18239,
D,0.9,3,0.4,Rx4Tx0,0.785618,0.215933,
D,0.9,3,0.4,Rx4Tx1,0.380231,0.201258,
D,0.9,3,0.5,Rx0Tx0,0.560795,0.114583,
D,0.9,3,0.5,Rx0Tx1,0.394247,0.106771,
D,0.9,3,0.5,Rx1Tx0,0.477206,0.119792,
D,0.9,3,0.5,Rx1Tx1,0.477206,0.119792,
D,0.9,3,0.5,Rx2Tx0,0.230791,0.132812,
D,0.9,3,0.5,Rx2Tx1,0.150814,0.127604,
D,0.9,3,0.5,Rx3Tx0,0.230791,0.117188,
D,0.9,3,0.5,Rx3Tx1,0.394247,0.130208,
D,0.9,3,0.5,Rx4Tx0,0.394247,0.127604,
D,0.9,3,0.5,Rx4Tx1,0.0728027,0.104167,
D,0.9,3,0.6,Rx0Tx0,0.276695,0.111455,
D,0.9,3,0.6,Rx0Tx1,0.0873245,0.105263,
D,0.9,3,0.6,Rx1Tx0,0.276695,0.0990712,
D,0.9,3,0.6,Rx1Tx1,0.0873245,0.0928793,
D,0.9,3,0.6,Rx2Tx0,0.276695,0.102167,
D,0.9,3,0.6,Rx2Tx1,0.0873245,0.0959752,
D,0.9,3,0.6,Rx3Tx0,0.374066,0.0928793,
D,0.9,3,0.6,Rx3Tx1,0.276695,0.0866873,
D,0.9,3,0.6,Rx4Tx0,0.180841,0.0959752,
D,0.9,3,0.6,Rx4Tx1,0.180841,0.0990712,
D,0.9,3,0.7,Rx0Tx0,0.671749,0.0794224,
D,0.9,3,0.7,Rx0Tx1,0.325044,0.0541516,
D,0.9,3,0.7,Rx1Tx0,0.671749,0.0938628,
D,0.9,3,0.7,Rx1Tx1,0.212473,0.0649819,
D,0.9,3,0.7,Rx2Tx0,0.671749,0.0830325,
D,0.9,3,0.7,Rx2Tx1,0.325044,0.0541516,
D,0.9,3,0.7,Rx3Tx0,0.555043,0.0902527,
D,0.9,3,0.7,Rx3Tx1,0.212473,0.0577617,
D,0.9,3,0.7,Rx4Tx0,0.555043,0.0830325,
D,0.9,3,0.7,Rx4Tx1,0.212473,0.0505415,
D,0.9,3,0.8,Rx0Tx0,0.371255,0.0696721,
D,0.9,3,0.8,Rx0Tx1,0.117256,0.0409836,
D,0.9,3,0.8,Rx1Tx0,0.242709,0.057377,
D,0.9,3,0.8,Rx1Tx1,0.117256,0.0368852,
D,0.9,3,0.8,Rx2Tx0,0.371255,0.0696721,
D,0.9,3,0.8,Rx2Tx1,0.117256,0.045082,
D,0.9,3,0.8,Rx3Tx0,0.117256,0.0737705,
D,0.9,3,0.8,Rx3Tx1,0.242709,0.0655738,
D,0.9,3,0.8,Rx4Tx0,0.242709,0.0655738,
D,0.9,3,0.8,Rx4Tx1,0.117256,0.0491803,
D,0.9,3,0.9,Rx0Tx0,0.421823,0.0740741,
D,0.9,3,0.9,Rx0Tx1,1.4427e-11,0.0555556,
D,0.9,3,0.9,Rx1Tx0,0.570117,0.0601852,
D,0.9,3,0.9,Rx1Tx1,0.421823,0.0555556,
D,0.9,3,0.9,Rx2Tx0,0.570117,0.0694444,
D,0.9,3,0.9,Rx2Tx1,0.275799,0.0509259,
D,0.9,3,0.9,Rx3Tx0,0.275799,0.0555556,
D,0.9,3,0.9,Rx3Tx1,0.275799,0.0555556,
D,0.9,3,0.9,Rx4Tx0,0.421823,0.0555556,
D,0.9,3,0.9,Rx4Tx1,0.13327,0.0416667,
D,0.9,3,1,Rx0Tx0,0.467012,0.0510204,
D,0.9,3,1,Rx0Tx1,0.631153,0.0510204,
D,0.9,3,1,Rx1Tx0,0.467012,0.0663265,
D,0.9,3,1,Rx1Tx1,0.467012,0.0561224,
D,0.9,3,1,Rx2Tx0,0.631153,0.0765306,
D,0.9,3,1,Rx2Tx1,0.631153,0.0663265,
D,0.9,3,1,Rx3Tx0,0.467012,0.0459184,
D,0.9,3,1,Rx3Tx1,0.797154,0.0612245,
D,0.9,3,1,Rx4Tx0,0.467012,0.0561224,
D,0.9,3,1,Rx4Tx1,0.631153,0.0561224,
D,0.9,4,0.1,Rx0Tx0,0.464625,0.206796,
D,0.9,4,0.1,Rx0Tx1,0.390038,0.216755,
D,0.9,4,0.1,Rx1Tx0,0.26108,0.202695,
D,0.9,4,0.1,Rx1Tx1,0.279358,0.212068,
D,0.9,4,0.1,Rx2Tx0,0.334497,0.199766,
D,0.9,4,0.1,Rx2Tx1,0.352969,0.214997,
D,0.9,4,0.1,Rx3Tx0,0.242858,0.201523,
D,0.9,4,0.1,Rx3Tx1,0.279358,0.21031,
D,0.9,4,0.1,Rx4Tx0,0.371483,0.202109,
D,0.9,4,0.1,Rx4Tx1,0.279358,0.209725,
D,0.9,4,0.2,Rx0Tx0,1.57618,0.479869,
D,0.9,4,0.2,Rx0Tx1,1.21211,0.460283,
D,0.9,4,0.2,Rx1Tx0,1.50306,0.479869,
D,0.9,4,0.2,Rx1Tx1,1.24833,0.45593,
D,0.9,4,0.2,Rx2Tx0,1.24833,0.476605,
D,0.9,4,0.2,Rx2Tx1,1.32091,0.476605,
D,0.9,4,0.2,Rx3Tx0,1.32091,0.484222,
D,0.9,4,0.2,Rx3Tx1,1.24833,0.466812,
D,0.9,4,0.2,Rx4Tx0,1.39365,0.489663,
D,0.9,4,0.2,Rx4Tx1,1.43009,0.488575,
D,0.9,4,0.3,Rx0Tx0,0.954449,0.350877,
D,0.9,4,0.3,Rx0Tx1,0.79742,0.330144,
D,0.9,4,0.3,Rx1Tx0,1.11257,0.366826,
D,0.9,4,0.3,Rx1Tx1,0.590122,0.328549,
D,0.9,4,0.3,Rx2Tx0,0.954449,0.37799,
D,0.9,4,0.3,Rx2Tx1,0.693441,0.346093,
D,0.9,4,0.3,Rx3Tx0,1.11257,0.368421,
D,0.9,4,0.3,Rx3Tx1,0.901975,0.342903,
D,0.9,4,0.3,Rx4Tx0,1.32485,0.362041,
D,0.9,4,0.3,Rx4Tx1,0.954449,0.333333,
D,0.9,4,0.4,Rx0Tx0,0.717255,0.192872,
D,0.9,4,0.4,Rx0Tx1,0.649168,0.194969,
D,0.9,4,0.4,Rx1Tx0,0.513935,0.197065,
D,0.9,4,0.4,Rx1Tx1,0.649168,0.209644,
D,0.9,4,0.4,Rx2Tx0,0.380231,0.188679,
D,0.9,4,0.4,Rx2Tx1,0.717255,0.207547,
D,0.9,4,0.4,Rx3Tx0,0.581383,0.188679,
D,0.9,4,0.4,Rx3Tx1,0.785618,0.209644,
D,0.9,4,0.4,Rx4Tx0,0.380231,0.184486,
D,0.9,4,0.4,Rx4Tx1,0.581383,0.199161,
D,0.9,4,0.5,Rx0Tx0,0.150814,0.143229,
D,0.9,4,0.5,Rx0Tx1,0.394247,0.145833,
D,0.9,4,0.5,Rx1Tx0,0.150814,0.145833,
D,0.9,4,0.5,Rx1Tx1,0.394247,0.140625,
D,0.9,4,0.5,Rx2Tx0,0.477206,0.151042,
D,0.9,4,0.5,Rx2Tx1,0.560795,0.140625,
D,0.9,4,0.5,Rx3Tx0,0.230791,0.138021,
